bookID,title,authors,average_rating,isbn,isbn13,language_code,num_pages,ratings_count,text_reviews_count,publication_date,publisher,resumen,ejemplares,disponibilidad,pasillo,estante
376,Juiced Official Strategy Guide,Doug Walsh,0,744005612,9.78E+12,eng,112,0,0,06/01/05,BradyGames,Resumen de: Juiced Official Strategy Guide,3,3,10,3
377,The 48 Laws of Power,Robert Greene/Joost Elffers,4.18,140280197,9.78E+12,eng,452,60946,3167,09/01/00,Penguin (Business),Resumen de: The 48 Laws of Power,5,5,5,3
378,Gates of Fire,Steven Pressfield,4.42,055338368X,9.78E+12,eng,392,21934,1629,9/27/2005,Bantam,Resumen de: Gates of Fire,5,1,5,2
379,Fire Sea (The Death Gate Cycle  #3),Margaret Weis/Tracy Hickman,4.07,553295411,9.78E+12,eng,414,16312,175,03/01/92,Spectra Books,Resumen de: Fire Sea (The Death Gate Cycle  #3),1,1,7,1
380,The Gate of Fire (Oath Of Empire Book Two),Thomas Harlan,3.58,812590104,9.78E+12,en-US,721,146,4,6/18/2001,Tor Classics,Resumen de: The Gate of Fire (Oath Of Empire Book Two),2,2,1,1
381,The Afghan Campaign,Steven Pressfield,3.96,038551641X,9.78E+12,eng,354,3002,198,07/01/06,Doubleday Books,Resumen de: The Afghan Campaign,4,2,2,3
382,Tides of War,Steven Pressfield,3.9,553381393,9.78E+12,eng,448,3422,157,8/28/2001,Bantam,Resumen de: Tides of War,4,4,4,3
383,Last of the Amazons,Steven Pressfield,3.76,553382047,9.78E+12,eng,400,2138,125,07/01/03,Bantam,Resumen de: Last of the Amazons,2,1,8,1
384,The War of Art: Break Through the Blocks & Win Your Inner Creative Battles,Steven Pressfield/Robert McKee,4,446691437,9.78E+12,eng,168,53653,4702,04/01/03,Warner Books,Resumen de: The War of Art: Break Through the Blocks & Win Your Inner Creative Battles,3,3,1,2
385,Gita on the Green,Stephen J. Rosen/Steven Pressfield,3.78,826413013,9.78E+12,en-US,176,14,2,5/30/2002,Continuum,Resumen de: Gita on the Green,2,2,4,1
386,Blood Stripes: The Grunt's View of the War in Iraq,David J. Danelo/Steven Pressfield,3.91,811701646,9.78E+12,eng,340,85,6,4/24/2006,Stackpole Books,Resumen de: Blood Stripes: The Grunt's View of the War in Iraq,2,2,9,3
387,Phaedrus and Letters VII and VIII,Plato/Walter Hamilton,4.1,140442758,9.78E+12,en-US,160,226,20,1/30/1973,Penguin Classics,Resumen de: Phaedrus and Letters VII and VIII,1,1,5,3
388,Phaedrus,Plato/Robin Waterfield,3.92,192802771,9.78E+12,eng,128,29,6,1/16/2003,Oxford University Press  USA,Resumen de: Phaedrus,1,1,5,2
389,Phaedrus,Plato/C.J. Rowe,3.92,140449744,9.78E+12,eng,176,236,22,8/25/2005,Penguin Classics,Resumen de: Phaedrus,5,1,6,3
390,Lysis/Phaedrus/Symposium: Plato on Homosexuality,Plato/Benjamin Jowett,4.47,879756322,9.78E+12,eng,157,14,0,12/01/91,Prometheus Books,Resumen de: Lysis/Phaedrus/Symposium: Plato on Homosexuality,5,2,6,2
391,Enthusiasm and Divine Madness,Josef Pieper/Richard Winston/Clara Winston,4.5,189031823X,9.78E+12,eng,125,26,4,02/11/19,St. Augustines Press,Resumen de: Enthusiasm and Divine Madness,3,3,1,1
392,On Love: Lysis/Symposium/Phaedrus/Alcibiades/Selections from Republic & Laws,Plato/C.D.C. Reeve,4.06,872207889,9.78E+12,eng,272,154,4,6/15/2006,Hackett Publishing Company  Inc.,Resumen de: On Love: Lysis/Symposium/Phaedrus/Alcibiades/Selections from Republic & Laws,5,3,3,3
393,Gorgias/Phaedrus (Agora),Plato/James H. Nichols Jr.,4.35,801435307,9.78E+12,eng,233,18,1,09/01/98,Cornell University Press,Resumen de: Gorgias/Phaedrus (Agora),4,1,4,1
394,Statesman,Plato/C.J. Rowe,3.85,872204626,9.78E+12,eng,128,28,7,3/15/1999,Hackett Publishing Company  Inc.,Resumen de: Statesman,2,2,4,2
395,Gorgias,Plato/Walter Hamilton/Chris Emlyn-Jones,3.95,140449043,9.78E+12,en-GB,208,8186,198,1/29/2004,Penguin Classics,Resumen de: Gorgias,2,1,7,3
396,The Histories,Herodotus/Aubrey de Sélincourt/John M. Marincola,3.99,140449086,9.78E+12,eng,716,34727,597,1/30/2003,Penguin Books,Resumen de: The Histories,1,1,3,1
397,The Histories,Herodotus/Aubrey de Sélincourt/John M. Marincola,3.99,140446389,9.78E+12,eng,622,227,18,09/01/54,Penguin Classics,Resumen de: The Histories,1,1,4,1
398,The History (Great Minds),Herodotus/Henry Francis Cary,3.99,879757779,9.78E+12,en-US,613,2,0,11/01/92,Prometheus Books,Resumen de: The History (Great Minds),3,1,9,3
399,The Histories,Herodotus/Carolyn Dewald/Robin Waterfield,3.99,192824252,9.78E+12,eng,772,271,41,11/19/1998,Oxford University Press,Resumen de: The Histories,3,1,2,3
400,The Histories,Herodotus/Aubrey de Sélincourt/Andrew Robert Burn,3.99,140440348,9.78E+12,en-US,653,143,17,8/30/1970,Penguin Classics,Resumen de: The Histories,3,1,7,2
401,The Histories,Herodotus/Jennifer Tolbert Roberts/Walter Blanco,3.99,393959465,9.78E+12,en-US,464,40,5,1/17/1992,W.W. Norton & Company,Resumen de: The Histories,5,2,8,3
402,The Histories,Herodotus/Edward Henry Blakeney/George Rawlinson/Rosalind Thomas,3.99,375400613,9.78E+12,en-US,816,132,10,3/25/1997,Everyman's Library 234,Resumen de: The Histories,5,5,6,2
403,The History,Herodotus/Peter Grene,3.99,226327701,9.78E+12,en-US,710,36,6,3/14/1987,University of Chicago Press,Resumen de: The History,4,2,5,1
404,The Iliad,Homer/Robert Fagles/Bernard Knox,3.86,140275363,9.78E+12,eng,683,288792,3423,4/29/1999,Penguin Classics,Resumen de: The Iliad,5,1,3,2
405,Iliad,Homer/Stanley Lombardo/Sheila Murnaghan,3.86,872203522,9.78E+12,en-US,574,1058,137,03/12/97,Hackett Publishing Company  Inc.,Resumen de: Iliad,5,2,5,2
406,The Iliad,Homer/Robert Fitzgerald/Andrew Ford,3.86,374529051,9.78E+12,en-US,588,692,81,04/03/04,Farrar  Straus and Giroux,Resumen de: The Iliad,1,1,5,3
407,The Iliad/The Odyssey,Homer/Robert Fagles/Bernard Knox,4.04,147712556,9.78E+12,eng,1556,54939,380,11/01/99,Penguin Classics,Resumen de: The Iliad/The Odyssey,1,1,7,3
408,The Iliad,Homer/E.V. Rieu/Peter Jones/D.C.H. Rieu,3.86,140447946,9.78E+12,eng,462,1919,118,1/30/2003,Penguin Classics,Resumen de: The Iliad,4,1,2,2
409,The Iliad,Homer/W.H.D. Rouse,3.86,451527372,9.78E+12,en-US,312,158,15,08/01/99,Signet Classics,Resumen de: The Iliad,5,3,5,3
410,The Essential Iliad,Homer/Sheila Murnaghan/Stanley Lombardo,3.86,872205428,9.78E+12,en-US,216,212,18,9/15/2000,Hackett Publishing Company  Inc.,Resumen de: The Essential Iliad,2,2,2,2
411,The Odyssey,Homer/Robert Fagles/Bernard Knox,3.76,143039954,9.78E+12,eng,541,760871,6557,11/30/2006,Penguin Classics,Resumen de: The Odyssey,2,1,8,3
412,The Odyssey,Homer/Robert Fitzgerald/D.S. Carne-Ross,3.76,374525749,9.78E+12,eng,515,1713,179,11/05/98,Farrar  Straus and Giroux,Resumen de: The Odyssey,1,1,10,3
413,The Odyssey,Homer/Richmond Lattimore,3.76,60931957,9.78E+12,eng,374,1131,78,06/01/99,Harper Perennial,Resumen de: The Odyssey,5,4,10,2
414,The Odyssey,Homer/E.V. Rieu/Peter Jones/D.C.H. Rieu,3.76,140449116,9.78E+12,eng,324,2543,167,1/30/2003,Penguin Classics,Resumen de: The Odyssey,2,1,1,1
415,The Odyssey,Homer/W.H.D. Rouse,3.76,451527364,9.78E+12,eng,304,262,24,08/01/99,Signet Classics,Resumen de: The Odyssey,5,2,3,1
416,Aeneid: Selections from Books 1  2  4  6  10  12,Virgil/Barbara Weiden Boyd,4.35,086516584X,9.78E+12,eng,161,69,6,01/01/01,Bolchazy-Carducci Publishers,Resumen de: Aeneid: Selections from Books 1  2  4  6  10  12,5,1,1,1
417,Eclogues. Georgics. Aeneid: Books 1-6,Virgil/Henry Rushton Fairclough/G.P. Goold,4.22,067499583X,9.78E+12,mul,607,414,10,10/01/99,Harvard University Press,Resumen de: Eclogues. Georgics. Aeneid: Books 1-6,1,1,9,1
418,City Eclogue,Ed Roberson,4.13,1891190237,9.78E+12,eng,136,67,7,1/30/2006,Atelos Press,Resumen de: City Eclogue,3,2,4,2
419,The Eclogues and The Georgics,Virgil/Cecil Day-Lewis,3.8,192837680,9.78E+12,eng,180,259,15,09/02/99,Oxford University Press,Resumen de: The Eclogues and The Georgics,2,2,4,2
420,Paul Kirk's Championship Barbecue Sauces: 175 Make-Your-Own Sauces  Marinades  Dry Rubs  Wet Rubs  Mops and Salsas,Paul  Kirk,3.94,155832125X,9.78E+12,eng,272,55,0,12/03/97,Harvard Common Press,Resumen de: Paul Kirk's Championship Barbecue Sauces: 175 Make-Your-Own Sauces  Marinades  Dry Rubs  Wet Rubs  Mops and Salsas,2,2,8,2
421,The Complete Pelican Shakespeare,William Shakespeare/Stephen Orgel/A.R. Braunmuller,4.5,141000589,9.78E+12,eng,1808,578,25,11/07/02,Viking,Resumen de: The Complete Pelican Shakespeare,5,4,2,1
422,The Complete Works,William Shakespeare,4.5,517092948,9.78E+12,eng,1248,62,6,10/13/1991,Gramercy,Resumen de: The Complete Works,4,1,2,1
423,Hamlet,William Shakespeare/Harold Bloom/Rex Gibson,4.02,521618746,9.78E+12,eng,289,609271,7139,08/01/05,Cambridge University Press,Resumen de: Hamlet,5,3,2,1
424,The Compleat Works of Wllm Shkspr (abridged),Reduced Shakespeare Company/Adam Long/Daniel Singer/Jess Winfield,4.44,1557831572,9.78E+12,eng,137,8159,118,02/01/94,Applause Books,Resumen de: The Compleat Works of Wllm Shkspr (abridged),1,1,4,2
425,The Pilgrimage: A Contemporary Quest for Ancient Wisdom,Paulo Coelho/Alan R. Clarke,3.64,006251279X,9.78E+12,en-US,272,888,92,05/01/95,HarperOne,Resumen de: The Pilgrimage: A Contemporary Quest for Ancient Wisdom,4,2,2,1
426,The Valkyries,Paulo Coelho/Alan R. Clarke,3.31,62513346,9.78E+12,en-US,212,1204,79,9/28/1996,HarperOne,Resumen de: The Valkyries,2,1,5,2
427,Warrior of the Light,Paulo Coelho,3.7,60527986,9.78E+12,en-US,142,22662,945,3/30/2004,HarperOne,Resumen de: Warrior of the Light,3,3,3,1
428,The Zahir,Paulo Coelho/Margaret Jull Costa,3.57,60832819,9.78E+12,eng,336,58917,2575,07/03/06,HarperOne,Resumen de: The Zahir,5,5,5,1
429,By the River Piedra I Sat Down and Wept,Paulo Coelho/Alan R. Clarke,3.57,61122092,9.78E+12,eng,208,70760,2702,5/23/2006,HarperOne,Resumen de: By the River Piedra I Sat Down and Wept,1,1,1,1
430,The Fifth Mountain,Paulo Coelho/Clifford E. Landers,3.62,60930136,9.78E+12,en-US,256,1415,68,4/26/2000,HarperOne,Resumen de: The Fifth Mountain,5,5,1,2
431,Veronika Decides to Die,Paulo Coelho/Margaret Jull Costa/Kâmuran Şipal,3.7,61124265,9.78E+12,eng,210,132064,5452,06/01/06,Harper Perennial,Resumen de: Veronika Decides to Die,3,2,10,1
432,Hamlet,William Shakespeare/Stephen Orgel/A.R. Braunmuller,4.02,140714545,9.78E+12,eng,148,1658,125,12/01/01,Penguin Books,Resumen de: Hamlet,2,1,10,3
433,Cliffs Notes on Shakespeare's Hamlet,Carla Lynn Stockton,3.69,764586033,9.78E+12,en-US,129,65,6,5/30/2000,Cliffs Notes,Resumen de: Cliffs Notes on Shakespeare's Hamlet,5,5,8,1
434,Shakespeare's Hamlet,William Shakespeare/Terri Mategrano,4.02,764585681,9.78E+12,eng,240,102,16,5/29/2000,Cliffs Notes,Resumen de: Shakespeare's Hamlet,2,1,7,2
435,Hamlet's Mill: An Essay Investigating the Origins of Human Knowledge and Its Transmission Through Myth,Giorgio De Santillana/Hertha Von Dechend,4.29,879232153,9.78E+12,eng,450,489,57,3/24/2015,Nonpareil Books,Resumen de: Hamlet's Mill: An Essay Investigating the Origins of Human Knowledge and Its Transmission Through Myth,5,4,1,3
436,History of the Peloponnesian War: Bk. 1-2,Thucydides/C.F. Smith,4.32,674991206,9.78E+12,mul,496,208,7,01/01/19,Harvard University Press,Resumen de: History of the Peloponnesian War: Bk. 1-2,1,1,8,1
437,On Justice  Power and Human Nature: Selections from The History of the Peloponnesian War,Thucydides/Paul Woodruff,3.72,872201686,9.78E+12,eng,172,610,15,10/01/93,Hackett Publishing Company  Inc.,Resumen de: On Justice  Power and Human Nature: Selections from The History of the Peloponnesian War,2,2,5,2
438,History of the Peloponnesian War: Bk. 5-6,Thucydides/C.F. Smith,4.35,674991222,9.78E+12,mul,400,38,0,01/01/21,Harvard University Press,Resumen de: History of the Peloponnesian War: Bk. 5-6,1,1,5,3
439,The Peloponnesian War,Thucydides/Steven Lattimore,3.9,872203948,9.78E+12,eng,530,154,21,06/01/98,Hackett Publishing Company  Inc.,Resumen de: The Peloponnesian War,2,2,1,2
440,The Peloponnesian War: A New Translation  Backgrounds  Interpretations,Thucydides/Jennifer Tolbert Roberts/Walter Blanco,3.9,393971678,9.78E+12,eng,554,24,4,7/17/1998,W. W. Norton & Company,Resumen de: The Peloponnesian War: A New Translation  Backgrounds  Interpretations,5,4,3,2
441,History of the Peloponnesian War  Bk. 7-8,Thucydides/C.F. Smith,4.29,674991877,9.78E+12,eng,480,35,0,01/01/23,Harvard University Press,Resumen de: History of the Peloponnesian War  Bk. 7-8,1,1,3,2
442,Thucydides  Book 6 Commentary,Cynthia W. Shelmerdine,4.5,929524357,9.78E+12,eng,34,2,0,1/30/1989,Bryn Mawr Commentaries,Resumen de: Thucydides  Book 6 Commentary,5,5,6,3
443,Euripides I: Alcestis / The Medea / The Heracleidae / Hippolytus,Euripides/Richmond Lattimore/David Grene/Rex Warner/Ralph Gladstone,4.03,226307808,9.78E+12,eng,221,4483,56,2/15/1955,University of Chicago Press,Resumen de: Euripides I: Alcestis / The Medea / The Heracleidae / Hippolytus,1,1,6,1
444,Euripides V: Electra / The Phoenician Women / The Bacchae,Euripides/David Grene/Richmond Lattimore/Emily Townsend Vermeule/Elizabeth Wyckoff/William Arrowsmith,4.21,226307840,9.78E+12,eng,228,3334,46,1/15/1969,University of Chicago Press,Resumen de: Euripides V: Electra / The Phoenician Women / The Bacchae,3,1,5,2
445,Euripides IV: Rhesus / The Suppliant Women / Orestes / Iphigenia in Aulis,Euripides/David Grene/Richmond Lattimore/William Arrowsmith/Frank William Jones/Charles R. Walker,4.21,226307832,9.78E+12,eng,307,560,8,11/15/1968,University of Chicago Press,Resumen de: Euripides IV: Rhesus / The Suppliant Women / Orestes / Iphigenia in Aulis,1,1,7,2
446,Grief Lessons: Four Plays by Euripides,Anne Carson/Euripides,4.4,1590171802,9.78E+12,eng,312,679,85,08/01/06,New York Review of Books,Resumen de: Grief Lessons: Four Plays by Euripides,4,4,4,1
447,Ten Plays,Euripides/Moses Hadas/John Maclean,4.17,553213636,9.78E+12,en-US,432,1464,21,08/01/90,Bantam Classics,Resumen de: Ten Plays,1,1,4,1
448,Euripides III: Hecuba / Andromache / The Trojan Women / Ion (Complete Greek Tragedies  #7),Euripides/David Grene/Richmond Lattimore/William Arrowsmith/John Frederick Nims/Ronald Frederick Willetts,4,226307824,9.78E+12,eng,255,541,15,1/15/1992,University of Chicago Press,Resumen de: Euripides III: Hecuba / Andromache / The Trojan Women / Ion (Complete Greek Tragedies  #7),5,4,9,1
449,Euripides II: The Cyclops / Heracles / Iphigenia in Tauris / Helen,Euripides/David Grene/Richmond Lattimore/Witter Bynner/William Arrowsmith,4.31,226307816,9.78E+12,eng,264,790,12,4/15/2002,University of Chicago Press,Resumen de: Euripides II: The Cyclops / Heracles / Iphigenia in Tauris / Helen,1,1,6,2
450,Medea and Other Plays,Euripides/John Davie/Richard Rutherford,4.03,140449299,9.78E+12,eng,206,9197,120,3/27/2003,Penguin Books,Resumen de: Medea and Other Plays,5,5,1,2
451,Cyclops / Alcestis / Medea,Euripides/David Kovacs,4.23,674995600,9.78E+12,mul,432,61,4,01/01/94,Loeb Classical Library,Resumen de: Cyclops / Alcestis / Medea,5,3,4,2
452,Medea,Euripides/Donald J. Mastronarde,3.87,521643864,9.78E+12,grc,431,201,9,9/16/2002,Cambridge University Press,Resumen de: Medea,5,2,7,3
453,The Bacchae and Other Plays,Euripides/John Davie/Richard Rutherford,4.14,140447261,9.78E+12,eng,360,164,8,1/26/2006,Penguin Classics,Resumen de: The Bacchae and Other Plays,3,2,6,2
454,Bakkhai,Euripides/Reginald Gibbons/Peter H. Burian,3.88,195125983,9.78E+12,eng,160,154,13,2/22/2001,Oxford University Press  USA,Resumen de: Bakkhai,1,1,8,1
455,Plays 1: Medea/The Phoenician Women/Bacchae,Euripides/David Thompson/J. Michael Walton,3.78,413752801,9.78E+12,eng,192,9,0,11/09/00,Bloomsbury Methuen Drama,Resumen de: Plays 1: Medea/The Phoenician Women/Bacchae,3,3,10,2
456,The Trojan Women and Hippolytus,Euripides,3.63,486424626,9.78E+12,eng,64,34,4,7/17/2002,Dover Publications,Resumen de: The Trojan Women and Hippolytus,1,1,5,3
457,The Bacchae of Euripides: A Communion Rite,Wole Soyinka,3.86,393325830,9.78E+12,eng,128,116,6,7/17/2004,W. W. Norton  Company,Resumen de: The Bacchae of Euripides: A Communion Rite,4,1,2,1
458,Orestes and Other Plays,Euripides/James Morwood/Robin Waterfield,4.1,192832603,9.78E+12,eng,282,158,2,12/20/2001,Oxford University Press,Resumen de: Orestes and Other Plays,1,1,10,3
459,Children of Heracles / Hippolytus / Andromache / Hecuba,Euripides/David Kovacs,4.26,674995333,9.78E+12,mul,528,27,5,2/15/1995,Loeb Classical Library,Resumen de: Children of Heracles / Hippolytus / Andromache / Hecuba,4,2,4,1
460,Alcestis,Euripides/William Arrowsmith,3.83,195061667,9.78E+12,eng,142,1950,95,02/01/90,Oxford University Press  USA,Resumen de: Alcestis,4,3,1,1
461,Suppliant Women / Electra / Heracles,Euripides/David Kovacs,4.47,067499566X,9.78E+12,mul,464,30,4,09/01/98,Loeb Classical Library,Resumen de: Suppliant Women / Electra / Heracles,1,1,3,2
462,Medea,Euripides/Georgia Ann Machemer/Michael   Collier,3.87,195145666,9.78E+12,eng,116,367,35,08/10/06,Oxford University Press  USA,Resumen de: Medea,4,4,8,1
463,Euripides: Medea,William Allan,4.04,071563187X,9.78E+12,eng,160,23,1,10/31/2002,Bristol Classical Press,Resumen de: Euripides: Medea,5,1,4,3
464,CliffsNotes on Euripides' Medea and Electra,Robert J. Milch,4.2,822004240,9.78E+12,eng,69,5,0,9/13/1965,Cliffs Notes,Resumen de: CliffsNotes on Euripides' Medea and Electra,5,2,1,3
465,Trojan Women / Iphigenia Among the Taurians / Ion,Euripides/David Kovacs,4.03,674995740,9.78E+12,mul,528,29,2,12/01/99,Loeb Classical Library,Resumen de: Trojan Women / Iphigenia Among the Taurians / Ion,3,1,10,3
466,Helen / Phoenician Women / Orestes,Euripides/David Kovacs,4.07,674996003,9.78E+12,mul,605,25,3,6/15/2002,Loeb Classical Library,Resumen de: Helen / Phoenician Women / Orestes,3,3,4,3
467,Euripides: Iphigenia at Aulis (Companions to Greek & Roman Tragedy),Euripides/Pantelis Michelakis,4.03,715629948,9.78E+12,eng,144,12,1,03/09/06,Bristol Classical Press,Resumen de: Euripides: Iphigenia at Aulis (Companions to Greek & Roman Tragedy),3,2,10,2
468,The Complete Greek Tragedies  Volume 3: Euripides,Euripides/David Grene/Richmond Lattimore,4.43,226307662,9.78E+12,eng,672,46,7,08/01/92,University of Chicago Press,Resumen de: The Complete Greek Tragedies  Volume 3: Euripides,5,3,7,1
469,Aeschylus I: Oresteia (Agamemnon  The Libation Bearers  The Eumenides),Aeschylus/David Grene/Richmond Lattimore,4.02,226307786,9.78E+12,en-US,171,712,53,5/15/1969,University of Chicago Press,Resumen de: Aeschylus I: Oresteia (Agamemnon  The Libation Bearers  The Eumenides),2,1,2,3
470,Aeschylus II: The Suppliant Maidens  The Persians  Seven against Thebes  and Prometheus Bound (The Complete Greek Tragedies),Aeschylus/David Grene/Richmond Lattimore/Seth Benardete,4.1,226307948,9.78E+12,eng,188,389,26,02/01/92,University of Chicago Press,Resumen de: Aeschylus II: The Suppliant Maidens  The Persians  Seven against Thebes  and Prometheus Bound (The Complete Greek Tragedies),1,1,6,2
471,The Oresteia,Aeschylus/Alan Shapiro/Peter H. Burian,4.02,019513592X,9.78E+12,eng,304,77,7,10/07/04,Oxford University Press  USA,Resumen de: The Oresteia,3,1,5,1
472,The Oresteia: Agamemnon  The Libation Bearers  The Eumenides,Aeschylus/Robert Fagles/William Bedell Stanford,4.02,140443339,9.78E+12,eng,335,28726,591,02/07/84,Penguin Classics,Resumen de: The Oresteia: Agamemnon  The Libation Bearers  The Eumenides,1,1,4,2
473,Oresteia,Aeschylus/Peter Meineck/Helene P. Foley,4.02,872203905,9.78E+12,eng,224,303,21,9/15/1998,Hackett Publishing Company  Inc.,Resumen de: Oresteia,5,1,2,3
474,Prometheus Bound and Other Plays,Aeschylus/Philip Vellacott,4.1,140441123,9.78E+12,eng,160,4303,62,8/30/1961,Penguin Books,Resumen de: Prometheus Bound and Other Plays,5,3,8,3
475,The Oresteia,Aeschylus/Ted Hughes,4.02,374527059,9.78E+12,en-US,208,215,25,09/04/04,Farrar  Straus and Giroux,Resumen de: The Oresteia,1,1,10,2
476,Aeschylus  1: The Oresteia: Agamemnon/The Libation Bearers/The Eumenides,Aeschylus/David R. Slavitt/Smith Palmer Bovie,4.02,081221627X,9.78E+12,eng,178,12,3,11/01/97,University of Pennsylvania Press,Resumen de: Aeschylus  1: The Oresteia: Agamemnon/The Libation Bearers/The Eumenides,2,2,1,2
477,The Complete Greek Tragedies  Volume 1: Aeschylus,Aeschylus/Richmond Lattimore/David Grene,4.1,226307646,9.78E+12,eng,358,74,7,08/01/92,University of Chicago Press,Resumen de: The Complete Greek Tragedies  Volume 1: Aeschylus,4,4,4,1
